"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.331160708E0,-9.048234100E0,-6.510710907E0,-1.036594391E0,1.119528583E1
2.341102708E0,-8.848100281E0,-6.533164215E0,-7.695497131E-1,1.102557572E1
2.351044708E0,-8.852441254E0,-6.639143829E0,-5.468128967E-1,1.107894179E1
2.360986708E0,-9.041348419E0,-6.887776794E0,-3.793112183E-1,1.137239321E1
2.370928708E0,-9.351204071E0,-7.236401825E0,-2.662962341E-1,1.182714854E1
2.380870708E0,-9.651629333E0,-7.733218689E0,-3.734733582E-1,1.237320098E1
2.390812708E0,-9.667346649E0,-8.175698547E0,-4.866380310E-1,1.267029812E1
2.400754708E0,-9.184750214E0,-8.164471893E0,-4.243675232E-1,1.229627283E1
2.410696708E0,-8.490942993E0,-7.899223480E0,-2.384541321E-1,1.159959934E1
2.420638708E0,-7.941735077E0,-7.548053741E0,-6.900650024E-2,1.095668897E1
2.430580708E0,-7.473209381E0,-7.288792877E0,9.984237671E-2,1.043960385E1
2.440521708E0,-6.896159363E0,-7.231462097E0,2.773731995E-1,9.996399047E0
2.450463708E0,-6.394103394E0,-7.366930389E0,2.649490356E-1,9.758402511E0
2.460405708E0,-6.093827820E0,-7.552245026E0,-8.083190918E-3,9.704185064E0
2.470347708E0,-5.900579681E0,-7.655081177E0,-5.054988098E-1,9.678462556E0
2.480289708E0,-5.699847107E0,-7.626790009E0,-1.060993652E0,9.580286551E0
2.490231708E0,-5.444328461E0,-7.492369537E0,-1.592987366E0,9.397548745E0
2.500173708E0,-5.129982147E0,-7.358098755E0,-2.020198975E0,9.194538488E0
2.510115708E0,-4.744084625E0,-7.287745056E0,-2.357447662E0,9.009723992E0
2.520057708E0,-4.644092560E0,-7.256609802E0,-2.593955841E0,8.997476781E0
2.529999708E0,-4.744533691E0,-7.146588593E0,-2.807711334E0,9.025938810E0
2.539941708E0,-4.752467194E0,-6.950196991E0,-3.074157257E0,8.963349010E0
2.549883708E0,-4.780758362E0,-6.703509979E0,-3.412753143E0,8.912888453E0
2.559825708E0,-4.883444824E0,-6.384822693E0,-3.726500702E0,8.860067813E0
2.569767708E0,-4.817881165E0,-6.009104004E0,-4.017944641E0,8.687070219E0
2.579709708E0,-4.628973999E0,-5.660329285E0,-4.172273712E0,8.418705116E0
2.589651708E0,-4.633764038E0,-5.461243286E0,-4.171525269E0,8.288460078E0
2.599593708E0,-4.896916809E0,-5.320086823E0,-4.134552155E0,8.329324075E0
2.609535708E0,-5.369035034E0,-5.135520630E0,-3.999981995E0,8.438007187E0
2.619477708E0,-5.916895752E0,-4.938679962E0,-3.833528137E0,8.607912237E0
2.629419708E0,-6.486760712E0,-4.765639801E0,-3.710633698E0,8.863305799E0
2.639361708E0,-7.220983887E0,-4.674030304E0,-3.557053070E0,9.308157396E0
2.649303708E0,-7.890840912E0,-4.501289520E0,-3.675456848E0,9.799793910E0
2.659245708E0,-8.436156921E0,-4.265230408E0,-4.010160828E0,1.026851128E1
2.669187708E0,-8.927734680E0,-4.037853241E0,-4.254303131E0,1.068212528E1
2.679129708E0,-9.286987610E0,-3.818708954E0,-4.339326324E0,1.093894099E1
2.689071708E0,-9.715696106E0,-3.669768677E0,-4.205953674E0,1.120499885E1
2.699013708E0,-1.021386017E1,-3.515289917E0,-3.889960785E0,1.148094063E1
2.708955708E0,-1.053928345E1,-3.408412170E0,-3.415746918E0,1.159142339E1
2.718897708E0,-1.097592545E1,-3.360960846E0,-2.762205963E0,1.180664131E1
2.728839708E0,-1.149324966E1,-3.312312012E0,-2.195933533E0,1.216093429E1
2.738781708E0,-1.185998703E1,-3.161425781E0,-1.858834534E0,1.241407150E1
2.748723708E0,-1.204515198E1,-2.955753479E0,-1.557211761E0,1.249988293E1
2.758665708E0,-1.218810471E1,-2.740201721E0,-1.349892883E0,1.256506317E1
2.768607708E0,-1.220337296E1,-2.611170044E0,-1.281185760E0,1.254519659E1
2.778549708E0,-1.206191711E1,-2.700833588E0,-1.169817352E0,1.241582938E1
2.788491708E0,-1.187839874E1,-2.940634918E0,-9.327104187E-1,1.227247486E1
2.798433708E0,-1.174876831E1,-3.276536407E0,-7.206015015E-1,1.221836790E1
2.808375708E0,-1.178888489E1,-3.620221710E0,-4.954696655E-1,1.234217575E1
2.818317708E0,-1.195548843E1,-3.858376465E0,-3.314108276E-1,1.256704443E1
2.828259708E0,-1.215457443E1,-3.933669891E0,-1.225950623E-1,1.277585488E1
2.838201708E0,-1.251771927E1,-3.942052460E0,-1.137634277E-2,1.312376481E1
2.848143708E0,-1.299163376E1,-3.956721954E0,9.580078125E-3,1.358080587E1
2.858085708E0,-1.360281281E1,-4.047433319E0,-1.077758789E-1,1.419259836E1
2.868027708E0,-1.420740555E1,-4.120481415E0,-2.294728088E-1,1.479464083E1
